string,anomaly,result
baaacbaa,0,0
babaaaaa,0,0
cbbddbad,0,0
acbaabaa,0,0
aabacbaa,0,0
dbbddbad,0,0
bbadaacd,0,0
dbadcbbd,0,0
abbdacad,0,0
aaaabbaa,0,0
abcdcbbd,0,0
aabadbaa,0,0
ecbaeccc,0,0
dbbddcad,0,0
fcbacbdd,2,0
dbbdebad,0,0
aabdcbad,0,0
aabdaaad,0,0
eacaecbc,0,0
aaaacbaa,0,0
abbdbbad,0,0
aabdcaad,0,0
gaaabadf,1,0
dabdcbad,0,0
baadcdad,0,0
aaadabad,0,0
dbbaebac,0,0
gababbdf,1,0
aabdabad,0,0
aaadbbad,0,0
fabdcbdg,1,0
fabdbbdg,2,0
aaaabaaa,0,0
aabdcbad,0,0
baaacbaa,0,0
aaaacbaa,0,0
aababbaa,0,0
baaabbaa,0,0
gababbdf,1,0
baaacbaa,0,0
aaaddbbd,0,0
dbadabad,0,0
dccbbdab,0,0
aaadabad,0,0
dbadcabd,0,0
bababbaa,0,0
bbbdebad,0,0
bababaaa,0,0
bbbaabaa,0,0
aabacaaa,0,0
dabacbaa,0,0
baadabbd,0,0
faadcbdg,1,0
aabdbbad,0,0
bbcdbaad,0,0
aababbaa,0,0
abadcbad,0,0
aababbaa,0,0
abbdbaad,0,0
aaaacbaa,0,0
caadebad,0,0
bcbadbaa,0,0
baaaaaaa,0,0
aabdabad,0,0
fabdacdg,2,0
aababaaa,0,0
bcadccbd,0,0
cbbaabaa,0,0
aacddbad,0,0
abcbcbaa,0,0
aabdcaad,0,0
bbbacbaa,0,0
dbbdbbbd,0,0
faaaabdd,2,0
abbacbaa,0,0
aababcaa,0,0
abbabbaa,0,0
aaadbbad,0,0
aabdbbad,0,0
aaadbaad,0,0
aabdcbbd,0,0
aabdabad,0,0
aabacbaa,0,0
aaaacbaa,0,0
aaadbaad,0,0
aacdabad,0,0
aababaaa,0,0
aaadbbad,0,0
cbabccab,0,0
gabdabdg,1,0
cdbddbbd,0,0
abaabbaa,0,0
babddbbd,0,0
aabdcbad,0,0
faadbbad,0,0
ebaaccab,0,0
aabbabaa,0,0
aabdbbad,0,0
caadbbad,0,0
aabbcbab,0,0
babaabaa,0,0
aabdabad,0,0
faaaabdd,2,0
aabacbaa,0,0
bbbacbaa,0,0
aaaacbaa,0,0
aabaabaa,0,0
baaabbba,0,0
gabacbdf,1,0
aaaabbaa,0,0
dbadbbad,0,0
ebbacbab,0,0
aabadbab,0,0
faadbbad,0,0
aabaabaa,0,0
cdbabbaa,0,0
aaadbbad,0,0
cabadbaa,0,0
gbadbbdg,1,0
aacddbad,0,0
gaaddadg,1,0
aaaaabaa,0,0
aaaaabaa,0,0
aabdbbad,0,0
faaadaaa,0,0
fababadd,2,0
aabdaaad,0,0
aaaadbaa,0,0
bababbaa,0,0
faaaabdd,2,0
aabacaaa,0,0
aaaacbba,0,0
aaadbbad,0,0
aabdbbad,0,0
cacaeabb,0,0
aaadcbad,0,0
babaabaa,0,0
babaaaaa,0,0
babdbbad,0,0
aaaadbaa,0,0
aaadbbbd,0,0
ccbacaaa,0,0
abbddaad,0,0
cabdebbd,0,0
gaaabbdf,1,0
aabddbad,0,0
fcbdfcbf,0,0
aaaabaaa,0,0
fbaddbdg,2,0
aabddcad,0,0
babadcaa,0,0
fabddbdg,2,0
abbabaaa,0,0
babaabba,0,0
gabdbbdg,1,0
eccabbbb,0,0
gdadcbdg,1,0
aabaebaa,0,0
ecbadbac,0,0
babdcbad,0,0
dabdbbad,0,0
aaaaabaa,0,0
aabdcbad,0,0
bbbdbdad,0,0
babddaad,0,0
fabdbbdg,2,0
aaaaaaaa,0,0
aaadbbad,0,0
gcbdcbdg,1,0
faaacbba,0,0
fbbdcbdg,2,0
aabdaaad,0,0
bbbdbbbd,0,0
faaacbdd,2,0
aababbaa,0,0
aaaaabaa,0,0
aaadabad,0,0
dabdccdd,0,0
baaabbaa,0,0
baaaabaa,0,0
aabdbbad,0,0
fbbaccdd,2,0
babacbaa,0,0
cbbdebad,0,0
abadacbd,0,0
aacdbbad,0,0
bababbaa,0,0
dbcdcbad,0,0
gaaadbdf,1,0
edbaebbc,0,0
baaacbaa,0,0
fbadbbad,0,0
aabdcbad,0,0
dbbadbbb,0,0
aaadbbad,0,0
dabdabad,0,0
cabdcbad,0,0
aaaacbaa,0,0
aaaacaaa,0,0
baaacaaa,0,0
abadbbad,0,0
abbabbaa,0,0
fcbbdcbc,0,0
aabaaaaa,0,0
gbbadcde,2,0
bbbdbbad,0,0
bababbaa,0,0
abaacbaa,0,0
bababaaa,0,0
aaadadad,0,0
dbbdebbd,0,0
gabacbdf,1,0
acbdbaad,0,0
ecaabcbb,0,0
fbaddadg,2,0
cbbaccba,0,0
gabacaaa,0,0
ecbbebcc,0,0
aaaaaaaa,0,0
aaadaaad,0,0
aaaabaaa,0,0
aaadcbad,0,0
abadaaad,0,0
gabacbdf,1,0
babacbaa,0,0
cabacbaa,0,0
faadcadg,1,0
aabdabbd,0,0
dcbadbab,0,0
aabbabaa,0,0
faadbadg,2,0
cababbaa,0,0
babadaba,0,0
aaaabbaa,0,0
cabdcbad,0,0
aababbba,0,0
ddbddbad,0,0
fabdaadg,2,0
fabdabdg,2,0
faaadadd,2,0
abbdbbad,0,0
aabdcaad,0,0
dccaebbb,0,0
abadebad,0,0
aacbaaaa,0,0
babaabaa,0,0
gabacddf,1,0
cabdcbad,0,0
dbaaabbb,0,0
baadbbad,0,0
fabaaadf,1,0
aaadcbad,0,0
ebbdbbad,0,0
aaaacbaa,0,0
aaaabbaa,0,0
fabdbbdg,2,0
bacbabaa,0,0
ccbdbcad,0,0
bacdbbad,0,0
eabacbaa,0,0
baaabbaa,0,0
ecaaccbb,0,0
fabdcbdg,2,0
abbdcaad,0,0
baaadbab,0,0
aaaacbaa,0,0
gbadbbdg,1,0
gaadbadg,1,0
aababaaa,0,0
aaaabaaa,0,0
babaabaa,0,0
cbadcbad,0,0
cabaabaa,0,0
baaaabaa,0,0
abbacbba,0,0
babadbbb,0,0
gbadecdg,1,0
gaabeade,2,0
aaaaabba,0,0
baadccbd,0,0
bacdbbad,0,0
aaadcbad,0,0
aaaadbaa,0,0
aaadcbad,0,0
fabaaadd,2,0
abbaabaa,0,0
faadebdg,2,0
faaabbdd,2,0
aaadbbbd,0,0
ebbadbac,0,0
abbacbaa,0,0
abcadbaa,0,0
fabdbbdg,2,0
babdbaad,0,0
eacaccac,0,0
aababbaa,0,0
aabadbaa,0,0
cabadaab,0,0
aabdbbbd,0,0
bbbdebbd,0,0
fabdbbdg,2,0
aaadaaad,0,0
aaaabaaa,0,0
fabacbaa,0,0
bbbdaccd,0,0
fbbabbdd,2,0
aabdbbad,0,0
aabaabaa,0,0
aabdbbad,0,0
aababcaa,0,0
aabaabaa,0,0
aaadbbad,0,0
aabaeabb,0,0
cbaadbaa,0,0
abadabbd,0,0
ebaabbaa,0,0
dcadacbd,0,0
fababbdd,2,0
babacbaa,0,0
caadbaad,0,0
dbaddbad,0,0
babdcaad,0,0
cabdbbad,0,0
aabadbaa,0,0
cabdecbd,0,0
aabdcbad,0,0
cabadaaa,0,0
abbacbaa,0,0
caaddaad,0,0
aabacaaa,0,0
aaadcbad,0,0
baadbbad,0,0
aaaabaaa,0,0
abadabad,0,0
baadbbad,0,0
dbaadbbb,0,0
ebadbcad,0,0
aabacbaa,0,0
aabdbbad,0,0
ecbdbcbd,0,0
aaadbbad,0,0
aabacbaa,0,0
dbbddcbd,0,0
fabdabdg,2,0
aaaaabaa,0,0
bbbddcad,0,0
abaabbaa,0,0
ebaddcae,0,0
abbacaaa,0,0
aaaabbba,0,0
dcbadbcb,0,0
gabdcadg,1,0
aaabdbaa,0,0
dcaddbad,0,0
ecbbccbb,0,0
aabababa,0,0
fabdcaad,0,0
gbadcbdg,1,0
fcaabbab,0,0
gabdcbdg,1,0
aabbcbaa,0,0
faadebbd,0,0
aabdbcad,0,0
faaacbdd,2,0
aababbaa,0,0
aabdcbad,0,0
baaacaaa,0,0
aabddbad,0,0
fbadcbdg,2,0
dbbddbad,0,0
gababadf,1,0
daadaabd,0,0
aababbaa,0,0
aababbaa,0,0
gbaaccdf,1,0
baadabad,0,0
facdaadg,2,0
bbbdabbd,0,0
aababbca,0,0
aaaddbad,0,0
abbdebad,0,0
cccabbbb,0,0
fbadcabd,0,0
aabdbbad,0,0
aaadacad,0,0
abbabbaa,0,0
ebbddbad,0,0
aacadbaa,0,0
dabaabbb,0,0
abbdabad,0,0
cbbaebab,0,0
bbbdcaad,0,0
daadcbad,0,0
aaadbaad,0,0
fcadcbad,0,0
babdbbad,0,0
babddbad,0,0
dabadbab,0,0
abaacaaa,0,0
aabaacaa,0,0
babdabbd,0,0
ecbdccbd,0,0
dbbaebbc,0,0
fcadbbdg,2,0
babdbbad,0,0
dbbdebad,0,0
babdcbbd,0,0
abbabbba,0,0
aababbaa,0,0
aabdaaad,0,0
cabadaab,0,0
gbbbbbdf,1,0
aababbaa,0,0
bbbaabba,0,0
fabaaadd,2,0
edbddcad,0,0
aaaaaaaa,0,0
aabdabbd,0,0
abcbbbba,0,0
aabdbbad,0,0
aabdbaad,0,0
babdcbad,0,0
faaaabdf,1,0
cabbcbaa,0,0
aaadabad,0,0
fabdabdg,2,0
abbdcbbd,0,0
abbacaaa,0,0
aabdcbad,0,0
gababbdf,1,0
gbbabbdf,1,0
aabdabad,0,0
aabbabaa,0,0
aaaddaad,0,0
gabdbadg,1,0
gaadcbdg,1,0
ecbddbae,0,0
dabbdaab,0,0
bbbdcbbd,0,0
abaabbaa,0,0
aaaaabaa,0,0
abaaabaa,0,0
cabdcbad,0,0
aabdcbad,0,0
babdcbad,0,0
eacddaad,0,0
aaadabad,0,0
baaabaaa,0,0
baadabbd,0,0
babaabaa,0,0
gbbaaadd,2,0
abbdabad,0,0
aabaabaa,0,0
aabdbaad,0,0
aaadbbad,0,0
gaaaabdf,1,0
faadbbdg,2,0
aaaacaaa,0,0
aaaaabaa,0,0
babacbaa,0,0
aaaaaaaa,0,0
daadbbad,0,0
aabdcbad,0,0
aaadcbad,0,0
abbdbbad,0,0
faadcbdg,1,0
bbbadbaa,0,0
fabdaadg,2,0
aaaaabaa,0,0
dbbacbaa,0,0
fbbdbbdg,2,0
cabddbad,0,0
aabddbad,0,0
gaaaebdg,1,0
aaadcaad,0,0
faaabbdd,2,0
abbdebbd,0,0
fbbadbdd,2,0
cbbaacaa,0,0
baaacbaa,0,0
aababbaa,0,0
dcbdcbdd,0,0
aaadabad,0,0
aababaaa,0,0
aabdcbad,0,0
gcabdcde,2,0
abaacbaa,0,0
aababbaa,0,0
faadbbdg,2,0
gaadbbdg,1,0
dbaadbbb,0,0
aacdabad,0,0
daaacbaa,0,0
gababbdf,1,0
daaabbba,0,0
abaaabaa,0,0
aabaabaa,0,0
cabdbbbd,0,0
dbadcbbd,0,0
bbadbbad,0,0
fabdcbdg,1,0
eaaabbaa,0,0
gabaabdd,2,0
aabdabad,0,0
fdbdbdbe,0,0
fabaaadd,2,0
ebadabad,0,0
edbadbbb,0,0
aaaabbba,0,0
aabaaaaa,0,0
aabdabad,0,0
aaaaaaaa,0,0
aacdeabd,0,0
adaacbaa,0,0
aacbbbaa,0,0
ecaddcbe,0,0
gaadbbdg,1,0
bacbbaaa,0,0
aaadbaad,0,0
aabacbaa,0,0
aaaaabaa,0,0
fababbdd,2,0
aabdccad,0,0
gabdabdg,1,0
fdbdfccf,0,0
caadbbad,0,0
aababbaa,0,0
bbbacbaa,0,0
bccababb,0,0
fbbdabdg,2,0
fabaaadd,2,0
faaddadg,1,0
aabaabaa,0,0
baadebad,0,0
aaaacbaa,0,0
babdacad,0,0
cabaabaa,0,0
aabddbad,0,0
gabacbdf,1,0
fcbdccad,0,0
fbaaabdd,2,0
dbbacaab,0,0
gaadabdg,1,0
dbbdcbad,0,0
bbadabbd,0,0
caaddbad,0,0
bbbbcbcb,0,0
baadbaad,0,0
aaaddbad,0,0
fabdcbdg,2,0
baadbbad,0,0
gabdcbdg,1,0
aababbaa,0,0
cabdcbad,0,0
abaabcba,0,0
aaaabbaa,0,0
fbbdfdbf,0,0
daadbbad,0,0
aaadbaad,0,0
babacbaa,0,0
babdcaad,0,0
dabdcbad,0,0
gabdcbdg,1,0
aaaabbaa,0,0
aaaaacaa,0,0
gabbbadf,1,0
bababbaa,0,0
abbacbaa,0,0
abaabbaa,0,0
babdbbad,0,0
aaadaaad,0,0
aaadaabd,0,0
aabdabad,0,0
caaabcaa,0,0
faaacbdd,2,0
aabacbaa,0,0
cbbdcbcd,0,0
aabddbad,0,0
babdcbad,0,0
fabdcbdg,2,0
dbadbbbd,0,0
aabdbaad,0,0
aaadabad,0,0
aabbbaaa,0,0
fabdebdg,2,0
cbbddbbd,0,0
baadaaad,0,0
abbdccad,0,0
aababaaa,0,0
fabbcbdd,2,0
aaadbcad,0,0
ebbadbbb,0,0
aaaddcbd,0,0
cabacbba,0,0
babaabaa,0,0
aaadbbad,0,0
fbaabbdd,2,0
aabaabaa,0,0
baaadbcb,0,0
abbabbaa,0,0
bbaddbad,0,0
aaaaaaaa,0,0
gabaabdf,1,0
abbbbaaa,0,0
caadabad,0,0
dabaacaa,0,0
abaadbaa,0,0
aabaabaa,0,0
baaddaad,0,0
dabdcbbd,0,0
aabdbbad,0,0
gaadabdg,1,0
fabaabdd,2,0
fdbdfcbf,0,0
aaaabbaa,0,0
dbbabbba,0,0
aaadabad,0,0
cabaabaa,0,0
aaaacbaa,0,0
gbbadbdf,1,0
aaaacbaa,0,0
aabaeaab,0,0
fbadabdg,2,0
aababbaa,0,0
aabddaad,0,0
aaaacaaa,0,0
aabdabad,0,0
gbbadbdf,1,0
fababbdd,2,0
aabdabbd,0,0
abaabbaa,0,0
abadbbad,0,0
abbdbaad,0,0
aabddcad,0,0
fcaaecac,0,0
abaacbaa,0,0
baadcbad,0,0
bbaabbaa,0,0
baadabad,0,0
fabdbbdg,2,0
aabdcaad,0,0
fabacbdd,2,0
cababaaa,0,0
gabdabdg,1,0
aabdbbad,0,0
aabababa,0,0
gbbdcddg,2,0
aaadcaad,0,0
aacacaaa,0,0
faaacadd,2,0
abbbabaa,0,0
gabacbdf,1,0
dbbddcce,0,0
aaaacaaa,0,0
gaadcbdg,1,0
aababbaa,0,0
faadabdg,2,0
baaaabaa,0,0
gcbdccdg,2,0
gbbdabdg,1,0
aaadabbd,0,0
aabadbab,0,0
baaaabba,0,0
aaaabbba,0,0
fbaabbdd,2,0
aaaabbaa,0,0
abbdabbd,0,0
gcaaccdg,1,0
aabacbaa,0,0
aaadbbbd,0,0
dcaaacaa,0,0
abadabad,0,0
aabdbaad,0,0
bacaabaa,0,0
abaabbaa,0,0
cabddbad,0,0
gacbdbdf,1,0
aabaaaaa,0,0
faaadbdd,2,0
babdbbbd,0,0
aaadaaad,0,0
aabaabaa,0,0
abaaebaa,0,0
eaadcdcd,0,0
aaadabad,0,0
abaabaaa,0,0
aababbaa,0,0
faaabcdd,2,0
cbcdabad,0,0
aabdbaad,0,0
abbabbaa,0,0
aabddaad,0,0
fabadbdd,2,0
babddbad,0,0
babddbbd,0,0
gaadabdg,1,0
fabdbbdg,2,0
aabdcaad,0,0
caaacbaa,0,0
baaaabba,0,0
baaacbab,0,0
bbbaabaa,0,0
aaadadad,0,0
aabdbaad,0,0
babdcaad,0,0
abadcaad,0,0
cabdeaad,0,0
eacdbaad,0,0
bababcaa,0,0
aabdccad,0,0
abbdbbad,0,0
bdadcbad,0,0
dabddbad,0,0
aabddaad,0,0
cabdcabd,0,0
aabdbbad,0,0
aabacbaa,0,0
aababbaa,0,0
aabadbaa,0,0
aabdcbad,0,0
aabaabaa,0,0
aaaaabaa,0,0
abbaaaaa,0,0
abbaacaa,0,0
aaaabcba,0,0
caaacbaa,0,0
gabaaadf,1,0
aabdbbad,0,0
babacbaa,0,0
aaadabad,0,0
abbabbaa,0,0
fabdebdg,1,0
faaacbdd,2,0
aabdaaad,0,0
caaaabaa,0,0
aabacbaa,0,0
aaaaabaa,0,0
aabdbbad,0,0
dbbdecad,0,0
fbadbcdg,2,0
abbabbba,0,0
faaabadd,2,0
cbbabbba,0,0
ebbbebbc,0,0
abadbcbd,0,0
bcbacbbb,0,0
baadbbad,0,0
dabdcbad,0,0
aabdbbad,0,0
cabadbab,0,0
gdadfcdg,2,0
aabaaaaa,0,0
cabadbaa,0,0
dbaadbaa,0,0
aabdbbad,0,0
bbaabbaa,0,0
bbbaebbb,0,0
fcbacaaa,0,0
fdcdfbcf,0,0
aaadabad,0,0
aabaabaa,0,0
aabaabaa,0,0
gbbdacdg,2,0
ccadbbad,0,0
gaadabdg,1,0
aabdabad,0,0
aaaacbaa,0,0
bbbdadad,0,0
aaadbbad,0,0
aababbaa,0,0
aaaabbaa,0,0
daadbbad,0,0
bacaabaa,0,0
gabaabdf,1,0
baadacbd,0,0
aabdcaad,0,0
babadbaa,0,0
abbacaaa,0,0
aaadbbad,0,0
aaadbaad,0,0
gabdbbdg,1,0
aabdbcbd,0,0
aabaabaa,0,0
aabdbbad,0,0
gaadaadg,1,0
aaaaccaa,0,0
cabddbad,0,0
aaadbbad,0,0
abbdabad,0,0
cbbddbad,0,0
aaaabbaa,0,0
aababbaa,0,0
fabdbadg,1,0
aabacbaa,0,0
dacddcad,0,0
babadaba,0,0
dacabada,0,0
aaaadbaa,0,0
cbbacbaa,0,0
caaaabaa,0,0
baadbbad,0,0
dbbdcbbd,0,0
aababbaa,0,0
aaaacbaa,0,0
aaaddbad,0,0
aabdbbad,0,0
aaaddaad,0,0
dbbddbad,0,0
fbaaabdd,2,0
aaadbbad,0,0
aabdabad,0,0
aababbaa,0,0
abbddbad,0,0
aabdcbad,0,0
ebadbbad,0,0
aaaaabaa,0,0
gaadbbdg,1,0
faaaaadd,2,0
abbabbaa,0,0
gaadabdg,1,0
caaacaaa,0,0
aaadaaad,0,0
faaacbdd,2,0
aabacbaa,0,0
edbbdccc,0,0
aabdccad,0,0
abbadbaa,0,0
aabdaaad,0,0
cbbdbbad,0,0
abaabbaa,0,0
caadcbad,0,0
aaaabaaa,0,0
abbacbab,0,0
aabdbbad,0,0
aabdbbad,0,0
gabdbbdg,1,0
ebbdebad,0,0
aaaabbaa,0,0
aabdaaad,0,0
aabdbbad,0,0
aaaadbaa,0,0
aabacbaa,0,0
aabdbaad,0,0
faaabadd,2,0
aaaacaaa,0,0
acaacbaa,0,0
babacaaa,0,0
gababbdf,1,0
aabdebad,0,0
aabbcaaa,0,0
aaadbaad,0,0
aaadbbad,0,0
baadcaad,0,0
aabdcbad,0,0
faaaabdd,2,0
fabaaadd,2,0
aaaaabaa,0,0
aababaaa,0,0
dbbdcbad,0,0
gabddcdg,1,0
bbaaeaaa,0,0
cacdebad,0,0
bbbacbaa,0,0
dabbebac,0,0
aaadaaad,0,0
gaaacbdf,1,0
fbbbgccc,0,0
abbdcbad,0,0
fabacadd,2,0
fbbdbcdg,2,0
aabaabaa,0,0
aacacaaa,0,0
dcbddcbd,0,0
bacdbbbd,0,0
gabdcadg,1,0
aababbaa,0,0
faadcbdg,2,0
aabdabad,0,0
abbabbaa,0,0
aaadabad,0,0
baadabad,0,0
daaacbaa,0,0
cbbacccc,0,0
gabdbbdg,1,0
aaaddbad,0,0
ecaaabca,0,0
aaaadbaa,0,0
abaabaaa,0,0
aabdbbad,0,0
aaadabad,0,0
faadabdg,1,0
gbbabbdf,1,0
aaadbaad,0,0
aabdabad,0,0
dababbba,0,0
fabdbadg,2,0
aabacbaa,0,0
gacdcbdg,1,0
gabacbdd,2,0
aaaabbaa,0,0
abbdcaad,0,0
aaadaaad,0,0
aabaabaa,0,0
fabddbdg,2,0
aaaacbaa,0,0
fbaaccdd,2,0
gaaabbdf,1,0
aaadbaad,0,0
fabaabdd,2,0
aababaaa,0,0
aaaacbaa,0,0
aabdaaad,0,0
fabadbdd,2,0
aabdabad,0,0
cabaebab,0,0
bcbddbad,0,0
faadabad,0,0
babdcbad,0,0
bbbdabad,0,0
aaadabbd,0,0
abbaabaa,0,0
fbbdcbdg,2,0
aaadabad,0,0
cbbabbaa,0,0
fabdabdg,2,0
abadabad,0,0
fabaabdd,2,0
gbaaaadf,1,0
caadbbad,0,0
cbbdabad,0,0
ccbdebbd,0,0
aaaaaaaa,0,0
aabdbbad,0,0
cabddbad,0,0
baadbaad,0,0
abbdacbd,0,0
aaadabad,0,0
bbadabad,0,0
cbadadad,0,0
babadaca,0,0
aabdbaad,0,0
ebbdaccd,0,0
daadabad,0,0
ebbbdbab,0,0
abaaebab,0,0
aababbaa,0,0
baaabbaa,0,0
aabdabad,0,0
gaabaadf,1,0
aabaaaaa,0,0
aaababaa,0,0
gabdbbdg,1,0
aaadabad,0,0
gbbdbbdg,1,0
aabddaad,0,0
baadbbad,0,0
ecadbbbd,0,0
aaaaabaa,0,0
aababbaa,0,0
babaabaa,0,0
aabdcbad,0,0
cabdabbd,0,0
aababbaa,0,0
fbbdbbdg,2,0
facbabdd,2,0
aabdaaad,0,0
babaacaa,0,0
fababcdd,2,0
aaadabad,0,0
abbaabaa,0,0
fbbabbdd,2,0
abbdcbad,0,0
gabbabdf,1,0
babdcbad,0,0
bababaaa,0,0
aabdcbad,0,0
aabdbbad,0,0
ebbdcbad,0,0
abbdabbd,0,0
ebadbbad,0,0
bbcddbad,0,0
aabddbad,0,0
caaacbaa,0,0
abcacbaa,0,0
gaaadbdf,1,0
fbaddbdg,2,0
bababbaa,0,0
abcbbbaa,0,0
ebbbebcc,0,0
ecbababa,0,0
cbbdebad,0,0
dbadcbad,0,0
aababbaa,0,0
bababbaa,0,0
ebbaebab,0,0
abadabad,0,0
babdcbad,0,0
abbdcbbd,0,0
fabacbaa,0,0
cabdbbad,0,0
fdbdecbe,0,0
aaaacbaa,0,0
dabaccab,0,0
fbaadbab,0,0
aabdcbad,0,0
faadabad,0,0
aabdcbad,0,0
baadbaad,0,0
aabaabaa,0,0
abbaabaa,0,0
fccdccbd,0,0
cabdabad,0,0
caabcbaa,0,0
aaaaacaa,0,0
aabdbbad,0,0
bbbaeaaa,0,0
fdbdfcdf,0,0
gabdbadg,1,0
aababbaa,0,0
fbbacbdd,2,0
aabdcbbd,0,0
fdcdfbcf,0,0
dabaccab,0,0
fabdcadg,1,0
babaabaa,0,0
baadbaad,0,0
fdbdfcbf,0,0
abadabad,0,0
abaacbaa,0,0
aaaabbaa,0,0
cdcabbaa,0,0
aabdabad,0,0
gaadcadg,1,0
aabdbbad,0,0
faaabbdd,2,0
gabacbdf,1,0
dbaddcbd,0,0
fabdbbdg,2,0
aababbaa,0,0
aabdcbad,0,0
daaadaaa,0,0
aaaaabaa,0,0
baaabbaa,0,0
cabdcbbd,0,0
aabdaaad,0,0
aabdaaad,0,0
gcbbecdf,2,0
abbdaaad,0,0
bbadabad,0,0
edbadcbc,0,0
aabdabad,0,0
babdcbbd,0,0
ddbaacab,0,0
baadbbdd,0,0
gaaabbdf,1,0
gabdbadg,1,0
bbbdbbbd,0,0
faadbbdg,2,0
fbaaabdd,2,0
aababbaa,0,0
babddaad,0,0
fabdcadg,2,0
babdbbad,0,0
aababbaa,0,0
aabdbbad,0,0
acbdbbbd,0,0
aabaabaa,0,0
ebbddbbd,0,0
bbadcbbd,0,0
bcaabbaa,0,0
aabacbaa,0,0
bbadbbad,0,0
fbbdabdg,2,0
aaaabaaa,0,0
bababbaa,0,0
abadaaad,0,0
abbdcbad,0,0
aabdaaad,0,0
abbabbaa,0,0
gbbadbdf,1,0
gaaabbdf,1,0
aaaabbba,0,0
aabacaaa,0,0
aababbba,0,0
aabddbad,0,0
dbaaedab,0,0
aaaaabaa,0,0
aababaaa,0,0
gdaaccdg,1,0
eabaeaab,0,0
aabdbbad,0,0
aabdcbbd,0,0
cababbaa,0,0
abadbbbd,0,0
aababaaa,0,0
faaacbdd,2,0
faadbbdg,2,0
bbbaebab,0,0
aababbaa,0,0
aabdbbad,0,0
eabdcbad,0,0
abbabaaa,0,0
cbbbfcac,0,0
fababadf,1,0
aabadbaa,0,0
aabdcbad,0,0
aaadabad,0,0
fabacbdd,2,0
aabacbaa,0,0
abcdebad,0,0
bbbabcaa,0,0
ecbdcbad,0,0
aaaaaaaa,0,0
aaadabad,0,0
aabdbbad,0,0
fabdebdg,2,0
aacaaaaa,0,0
caaadbba,0,0
aabdcaad,0,0
ebbdaaad,0,0
aabbcbaa,0,0
aabaabaa,0,0
babadbaa,0,0
bbadaaad,0,0
aacdbaad,0,0
caaacbaa,0,0
babdbbad,0,0
aaadcbdd,0,0
bbaddaad,0,0
aaaacbaa,0,0
aabdcbad,0,0
aaaaaaaa,0,0
gcbadcdg,1,0
fbbdbddg,2,0
faaabcdd,2,0
aabdbaad,0,0
gabdaadg,1,0
cbbabbaa,0,0
fabaabba,0,0
gcbdbcdg,2,0
gaadabdg,1,0
aaadcbad,0,0
abaadbaa,0,0
faaaabdf,1,0
aababbaa,0,0
abadbbad,0,0
aaaacbaa,0,0
ebbdcaae,0,0
abadadbd,0,0
aaaabbba,0,0
abcdabad,0,0
cbadbbad,0,0
ccbdcbad,0,0
dabadbab,0,0
aabaabaa,0,0
gcaaccdf,1,0
baaabaaa,0,0
gababbdf,1,0
aaaaaaba,0,0
aabdbbad,0,0
aabacbaa,0,0
bacabbaa,0,0
cbbaabab,0,0
cabacaba,0,0
aaadbbad,0,0
aababaaa,0,0
aababbaa,0,0
aaadbaad,0,0
aabaebaa,0,0
acaabaaa,0,0
bababbaa,0,0
aaadbbad,0,0
dbbaccba,0,0
daaaacba,0,0
aabaaaaa,0,0
cabacbaa,0,0
dbbaccab,0,0
aabacbaa,0,0
fcbadbdd,2,0
abbdbbad,0,0
babddbad,0,0
bababbaa,0,0
gababbdf,1,0
aaaaabaa,0,0
faaabbdd,2,0
aabdabad,0,0
aababbaa,0,0
aaabcbba,0,0
gaaaeadf,1,0
faaabbdd,2,0
fababbdd,2,0
aaadbabd,0,0
fabdabdg,2,0
aaadcbad,0,0
aabacaab,0,0
aaadbbbd,0,0
aabaabaa,0,0
bbbabaaa,0,0
fbbabbdd,2,0
gbbdabdg,1,0
baadccad,0,0
fabddadg,2,0
aabacbaa,0,0
aabacbaa,0,0
caadcbad,0,0
aabdaaad,0,0
babbabaa,0,0
gaadaadg,1,0
aaaaabaa,0,0
fbbdcbdg,2,0
aaadcbad,0,0
aabacbaa,0,0
faadcbdg,2,0
aaadabad,0,0
aaadbaad,0,0
aaaacbaa,0,0
babaabba,0,0
baadabad,0,0
aaaabaaa,0,0
fabdbbdg,1,0
cabdcbad,0,0
abadcbad,0,0
aaaddaad,0,0
aabafbab,0,0
cabadbab,0,0
aaadbbad,0,0
aabdcbad,0,0
aaaacbaa,0,0
aababbaa,0,0
aabdabad,0,0
ecbddbad,0,0
fabdcbad,0,0
fabdbadg,2,0
abbdcbad,0,0
fabbbbdd,2,0
gaaaaadf,1,0
bbbdecbd,0,0
fabacbdd,2,0
babdebad,0,0
aababbaa,0,0
aaadcbad,0,0
aaadbbbd,0,0
baaddabd,0,0
aaadabad,0,0
aaaacbaa,0,0
bbbaabba,0,0
abaabaaa,0,0
faadbbdg,2,0
aababbba,0,0
babdacad,0,0
aabddbad,0,0
aabdbaad,0,0
aabaabaa,0,0
gabdcbdg,2,0
caadccad,0,0
caaadaaa,0,0
fababbdd,2,0
babacbaa,0,0
fabdbbbd,0,0
gababbdf,1,0
abbacbaa,0,0
aabacbaa,0,0
abbacbba,0,0
aaaddbad,0,0
aabdcbad,0,0
bbbabbaa,0,0
fbbabbcb,0,0
aabbabaa,0,0
aabadaaa,0,0
ebbdecbd,0,0
fababadd,2,0
aabaabaa,0,0
aaadabad,0,0
aabbaaba,0,0
